event,datetime,currency,actual,forecast,surprise_dir,move_1h,correct_dir_1h,move_2h,correct_dir_2h,move_4h,correct_dir_4h,move_8h,correct_dir_8h,move_24h,correct_dir_24h,move_48h,correct_dir_48h
TIC Long-Term Purchases,2007-09-18 13:00:00,USD,19.2,99.0,1,-2.599999999999909,False,-4.899999999999977,False,-5.2999999999999545,False,3.2000000000000455,True,2.2000000000000455,True,14.0,True
Federal Funds Rate,2007-09-18 18:15:00,USD,4.75,5.0,1,11.099999999999909,True,9.299999999999955,True,9.599999999999909,True,8.799999999999955,True,6.599999999999909,True,20.5,True
CPI y/y,2007-09-19 12:30:00,USD,2.0,2.1,1,-0.7999999999999545,False,1.3000000000000682,True,-1.6999999999999318,False,-2.0,False,9.900000000000091,True,12.800000000000068,True
CB Consumer Confidence,2007-09-25 14:00:00,USD,99.8,104.5,1,5.5,True,3.6000000000000227,True,7.899999999999977,True,7.699999999999932,True,11.899999999999977,True,6.199999999999932,True
Core Durable Goods Orders m/m,2007-09-26 12:30:00,USD,-1.8,-1.0,1,-0.3000000000000682,False,4.7999999999999545,True,-1.5,False,-2.2000000000000455,False,1.5,True,14.199999999999932,True
New Home Sales,2007-09-27 14:00:00,USD,795.0,825.0,1,1.2000000000000455,True,-3.2000000000000455,False,-1.2000000000000455,False,1.0,True,11.899999999999977,True,12.5,True
ISM Manufacturing PMI,2007-10-01 14:00:00,USD,52.0,52.8,1,-1.2999999999999545,False,2.6000000000000227,True,3.300000000000068,True,3.400000000000091,True,-9.399999999999977,False,-14.299999999999955,False
Pending Home Sales m/m,2007-10-02 14:00:00,USD,-6.5,-2.0,1,0.2999999999999545,True,-5.300000000000068,False,-5.600000000000023,False,-2.6000000000000227,False,-1.8999999999999773,False,-2.5,False
ADP Non-Farm Employment Change,2007-10-03 12:15:00,USD,58.0,53.0,-1,2.900000000000091,False,1.400000000000091,False,-2.3999999999999773,True,-2.8999999999999773,True,-7.699999999999932,True,6.300000000000068,False
ISM Services PMI,2007-10-03 14:00:00,USD,54.8,55.0,1,0.20000000000004547,True,-2.5,False,-3.0,False,-4.2000000000000455,False,-8.700000000000045,False,6.100000000000023,True
Non-Farm Employment Change,2007-10-05 12:30:00,USD,110.0,100.0,-1,-6.099999999999909,True,0.3000000000000682,False,3.5,False,5.600000000000023,False,-3.2999999999999545,True,3.2000000000000455,False
Trade Balance,2007-10-11 12:30:00,USD,-57.6,-58.8,-1,-0.39999999999997726,True,-0.5,True,3.8999999999999773,False,0.8000000000000682,False,3.5,False,9.800000000000068,False
Core Retail Sales m/m,2007-10-12 12:30:00,USD,0.4,0.3,-1,3.1000000000000227,False,2.1000000000000227,False,1.900000000000091,False,2.6000000000000227,False,11.300000000000068,False,9.0,False
PPI m/m,2007-10-12 12:30:00,USD,1.1,0.5,-1,3.1000000000000227,False,2.1000000000000227,False,1.900000000000091,False,2.6000000000000227,False,11.300000000000068,False,9.0,False
Retail Sales m/m,2007-10-12 12:30:00,USD,0.6,0.3,-1,3.1000000000000227,False,2.1000000000000227,False,1.900000000000091,False,2.6000000000000227,False,11.300000000000068,False,9.0,False
Prelim UoM Consumer Sentiment,2007-10-12 14:00:00,USD,82.0,84.0,1,2.199999999999932,True,1.599999999999909,True,2.3999999999999773,True,2.599999999999909,True,9.5,True,11.899999999999977,True
TIC Long-Term Purchases,2007-10-16 13:00:00,USD,-69.3,60.0,1,-0.7000000000000455,False,-2.1000000000000227,False,-0.10000000000002274,False,0.09999999999990905,True,3.199999999999932,True,5.199999999999932,True
CPI y/y,2007-10-17 12:30:00,USD,2.8,2.7,-1,4.5,False,4.300000000000068,False,0.5,False,-3.199999999999932,True,6.600000000000023,False,6.399999999999977,False
Existing Home Sales,2007-10-24 14:00:00,USD,5.04,5.25,1,1.6999999999999318,True,2.199999999999932,True,5.899999999999977,True,7.600000000000023,True,11.399999999999977,True,23.399999999999977,True
Core Durable Goods Orders m/m,2007-10-25 12:30:00,USD,0.3,0.7,1,1.8000000000000682,True,0.20000000000004547,True,0.20000000000004547,True,1.6000000000000227,True,10.100000000000023,True,22.300000000000068,True
CB Consumer Confidence,2007-10-30 14:00:00,USD,95.6,99.0,1,0.7000000000000455,True,1.1000000000000227,True,0.8999999999999773,True,-1.3999999999999773,False,6.0,True,6.399999999999977,True
Advance GDP q/q,2007-10-31 12:30:00,USD,3.9,3.1,-1,-1.2000000000000455,True,3.699999999999932,False,4.399999999999977,False,11.199999999999932,False,0.7999999999999545,False,9.599999999999909,False
ISM Manufacturing PMI,2007-11-01 14:00:00,USD,50.9,51.7,1,1.1000000000000227,True,0.0,False,-2.599999999999909,False,-1.8999999999999773,False,5.5,True,20.40000000000009,True
Non-Farm Employment Change,2007-11-02 12:30:00,USD,166.0,82.0,-1,-1.1999999999999318,True,1.0,False,8.200000000000045,False,12.5,False,10.400000000000091,False,28.600000000000023,False
ISM Services PMI,2007-11-05 15:00:00,USD,55.8,54.0,-1,0.10000000000002274,False,0.7999999999999545,False,3.2999999999999545,False,1.8999999999999773,False,17.600000000000023,False,32.10000000000002,False
Trade Balance,2007-11-09 13:30:00,USD,-56.5,-59.0,-1,3.7000000000000455,False,2.7999999999999545,False,3.7000000000000455,False,3.1000000000000227,False,-23.100000000000023,True,-34.700000000000045,True
Prelim UoM Consumer Sentiment,2007-11-09 15:00:00,USD,75.0,80.0,1,1.0,True,1.2000000000000455,True,1.900000000000091,True,-4.699999999999932,False,-29.199999999999932,False,-31.299999999999955,False
Pending Home Sales m/m,2007-11-13 20:00:00,USD,0.2,-2.6,-1,4.0,False,4.899999999999977,False,6.2999999999999545,False,8.100000000000023,False,14.199999999999932,False,-8.800000000000068,True
Core Retail Sales m/m,2007-11-14 13:30:00,USD,0.2,0.3,1,3.599999999999909,True,4.199999999999932,True,2.5,True,1.6999999999999318,True,-15.5,False,-20.800000000000068,False
PPI m/m,2007-11-14 13:30:00,USD,0.1,0.3,1,3.599999999999909,True,4.199999999999932,True,2.5,True,1.6999999999999318,True,-15.5,False,-20.800000000000068,False
CPI y/y,2007-11-15 13:30:00,USD,3.5,2.7,-1,-7.599999999999909,True,-10.799999999999955,True,-15.199999999999932,True,-14.0,True,-10.599999999999909,True,-23.799999999999955,True
TIC Long-Term Purchases,2007-11-16 14:00:00,USD,26.4,72.0,1,-0.2999999999999545,False,-2.6000000000000227,False,-4.7000000000000455,False,-5.7999999999999545,False,-16.399999999999977,False,2.8999999999999773,True
CB Consumer Confidence,2007-11-27 15:00:00,USD,87.3,91.5,1,-2.0,False,-6.7000000000000455,False,-3.5,False,-3.6000000000000227,False,-14.800000000000068,False,-18.40000000000009,False
Core Durable Goods Orders m/m,2007-11-28 13:30:00,USD,-0.7,0.4,1,5.399999999999977,True,4.699999999999932,True,2.199999999999932,True,7.5,True,-1.0,False,-14.200000000000045,False
Existing Home Sales,2007-11-28 15:00:00,USD,4.97,5.0,1,-3.7000000000000455,False,-6.399999999999977,False,-4.0,False,-0.3000000000000682,False,-7.399999999999977,False,-24.300000000000068,False
New Home Sales,2007-11-29 15:00:00,USD,728.0,750.0,1,-3.8999999999999773,False,-3.800000000000068,False,-6.100000000000023,False,-8.700000000000045,False,-19.100000000000023,False,-14.899999999999977,False
ISM Manufacturing PMI,2007-12-03 15:00:00,USD,50.8,50.5,-1,1.5,False,1.7999999999999545,False,5.5,False,10.199999999999932,False,13.199999999999932,False,12.299999999999955,False
ADP Non-Farm Employment Change,2007-12-05 13:15:00,USD,189.0,50.0,-1,-9.700000000000045,True,-8.899999999999977,True,-5.0,True,-7.100000000000023,True,-5.2000000000000455,True,-6.600000000000023,True
ISM Services PMI,2007-12-05 15:00:00,USD,54.1,55.0,1,-2.199999999999932,False,1.0,True,1.2000000000000455,True,-0.6000000000000227,False,5.300000000000068,True,-1.0,False
Non-Farm Employment Change,2007-12-07 13:30:00,USD,94.0,75.0,-1,-6.699999999999932,True,-4.899999999999977,True,-7.100000000000023,True,-6.0,True,7.600000000000023,False,9.399999999999977,False
Unemployment Rate,2007-12-07 13:30:00,USD,4.7,4.8,1,-6.699999999999932,False,-4.899999999999977,False,-7.100000000000023,False,-6.0,False,7.600000000000023,True,9.399999999999977,True
Prelim UoM Consumer Sentiment,2007-12-07 15:00:00,USD,74.5,75.0,1,-8.100000000000023,False,-9.200000000000045,False,-9.399999999999977,False,-8.700000000000045,False,4.7999999999999545,True,7.0,True
Pending Home Sales m/m,2007-12-10 15:00:00,USD,0.6,-1.0,-1,6.100000000000023,False,6.5,False,5.5,False,6.300000000000068,False,5.100000000000023,False,11.5,False
Trade Balance,2007-12-12 13:30:00,USD,-57.8,-57.3,1,7.0,True,4.0,True,3.199999999999932,True,4.5,True,-7.300000000000068,False,-17.5,False
Core Retail Sales m/m,2007-12-13 13:30:00,USD,1.8,0.6,-1,-6.600000000000023,True,-12.799999999999955,True,-10.199999999999932,True,-10.799999999999955,True,-18.299999999999955,True,-16.899999999999977,True
PPI m/m,2007-12-13 13:30:00,USD,3.2,1.6,-1,-6.600000000000023,True,-12.799999999999955,True,-10.199999999999932,True,-10.799999999999955,True,-18.299999999999955,True,-16.899999999999977,True
Retail Sales m/m,2007-12-13 13:30:00,USD,1.2,0.5,-1,-6.600000000000023,True,-12.799999999999955,True,-10.199999999999932,True,-10.799999999999955,True,-18.299999999999955,True,-16.899999999999977,True
CPI y/y,2007-12-14 13:30:00,USD,4.3,4.1,-1,-3.3999999999999773,True,-1.8999999999999773,True,-0.5,True,1.3999999999999773,False,0.2999999999999545,False,5.5,False
Core CPI m/m,2007-12-14 13:30:00,USD,0.3,0.2,-1,-3.3999999999999773,True,-1.8999999999999773,True,-0.5,True,1.3999999999999773,False,0.2999999999999545,False,5.5,False
TIC Long-Term Purchases,2007-12-17 14:00:00,USD,114.0,49.0,-1,0.0,False,3.7999999999999545,False,3.8999999999999773,False,3.2999999999999545,False,14.299999999999955,False,13.700000000000045,False
Core Durable Goods Orders m/m,2007-12-27 13:30:00,USD,-0.7,0.5,1,5.300000000000068,True,3.800000000000068,True,3.1000000000000227,True,2.6000000000000227,True,17.800000000000068,True,33.10000000000002,True
CB Consumer Confidence,2007-12-27 15:00:00,USD,88.6,86.5,-1,5.300000000000068,False,3.800000000000068,False,3.1000000000000227,False,2.6000000000000227,False,17.800000000000068,False,33.10000000000002,False
New Home Sales,2007-12-28 15:00:00,USD,647.0,718.0,1,1.3999999999999773,True,4.7999999999999545,True,4.5,True,7.199999999999932,True,-1.3000000000000682,False,31.299999999999955,True
Existing Home Sales,2007-12-31 15:00:00,USD,5.0,4.97,-1,-6.2000000000000455,True,-4.400000000000091,True,6.0,False,8.599999999999909,False,20.5,False,25.199999999999932,False
ISM Manufacturing PMI,2008-01-02 15:00:00,USD,47.7,50.7,1,7.2999999999999545,True,11.799999999999955,True,10.299999999999955,True,11.5,True,15.799999999999955,True,16.899999999999977,True
ADP Non-Farm Employment Change,2008-01-03 13:15:00,USD,40.0,45.0,1,-4.100000000000023,False,-2.5,False,1.3999999999999773,True,0.39999999999997726,True,-6.2000000000000455,False,-4.0,False
Non-Farm Employment Change,2008-01-04 13:30:00,USD,18.0,70.0,1,-4.0,False,-2.5,False,0.900000000000091,True,-2.599999999999909,False,-2.699999999999932,False,15.5,True
Unemployment Rate,2008-01-04 13:30:00,USD,5.0,4.8,-1,-4.0,True,-2.5,True,0.900000000000091,False,-2.599999999999909,True,-2.699999999999932,True,15.5,False
ISM Services PMI,2008-01-04 15:00:00,USD,53.9,53.5,-1,-5.600000000000023,True,-2.2999999999999545,True,-3.199999999999932,True,-6.100000000000023,True,-4.899999999999977,True,13.200000000000045,False
Pending Home Sales m/m,2008-01-08 15:00:00,USD,-2.6,-0.7,1,0.6000000000000227,True,5.699999999999932,True,6.399999999999977,True,6.2999999999999545,True,8.100000000000023,True,12.5,True
Trade Balance,2008-01-11 13:30:00,USD,-63.1,-59.5,1,-0.900000000000091,False,5.399999999999977,True,4.099999999999909,True,2.699999999999932,True,16.199999999999932,True,11.0,True
Core Retail Sales m/m,2008-01-15 13:30:00,USD,-0.4,-0.1,1,7.899999999999977,True,6.899999999999977,True,-5.0,False,-15.199999999999932,False,-12.100000000000023,False,-15.899999999999977,False
PPI m/m,2008-01-15 13:30:00,USD,-0.1,0.2,1,7.899999999999977,True,6.899999999999977,True,-5.0,False,-15.199999999999932,False,-12.100000000000023,False,-15.899999999999977,False
Retail Sales m/m,2008-01-15 13:30:00,USD,-0.4,0.0,1,7.899999999999977,True,6.899999999999977,True,-5.0,False,-15.199999999999932,False,-12.100000000000023,False,-15.899999999999977,False
TIC Long-Term Purchases,2008-01-16 14:00:00,USD,90.9,70.0,-1,5.099999999999909,False,-9.400000000000091,True,-3.300000000000068,True,-8.900000000000091,True,2.2999999999999545,False,-7.100000000000023,True
Building Permits,2008-01-17 13:30:00,USD,1.07,1.14,1,2.7000000000000455,True,1.7000000000000455,True,-5.599999999999909,False,-8.099999999999909,False,-3.8999999999999773,False,-22.0,False
Prelim UoM Consumer Sentiment,2008-01-18 15:00:00,USD,80.5,74.8,-1,-7.600000000000023,True,-9.600000000000023,True,-5.400000000000091,True,-8.100000000000023,True,-22.90000000000009,True,5.899999999999977,False
Unemployment Claims,2008-01-24 13:30:00,USD,301.0,320.0,1,8.399999999999977,True,5.100000000000023,True,7.199999999999932,True,13.799999999999955,True,19.699999999999932,True,28.199999999999932,True
Existing Home Sales,2008-01-24 15:00:00,USD,4.89,4.95,1,3.400000000000091,True,6.300000000000068,True,9.0,True,12.100000000000023,True,12.100000000000023,True,26.90000000000009,True
New Home Sales,2008-01-28 15:00:00,USD,604.0,645.0,1,3.599999999999909,True,9.099999999999909,True,9.0,True,10.599999999999909,True,7.7999999999999545,True,2.8999999999999773,True
Core Durable Goods Orders m/m,2008-01-29 13:30:00,USD,2.6,0.0,-1,-3.3999999999999773,True,-0.8999999999999773,True,-4.5,True,-3.2999999999999545,True,-8.199999999999932,True,-6.399999999999977,True
CB Consumer Confidence,2008-01-29 15:00:00,USD,87.9,87.0,-1,1.2000000000000455,False,2.6000000000000227,False,-1.2999999999999545,True,-1.1999999999999318,True,-3.3999999999999773,True,0.900000000000091,False
ADP Non-Farm Employment Change,2008-01-30 13:15:00,USD,130.0,40.0,-1,-1.7999999999999545,True,-5.2999999999999545,True,-2.8999999999999773,True,8.600000000000023,False,0.20000000000004547,False,3.8999999999999773,False
Advance GDP q/q,2008-01-30 13:30:00,USD,0.6,1.2,1,-6.699999999999932,False,-4.0,False,-4.7999999999999545,False,4.2000000000000455,True,-2.0,False,-19.899999999999977,False
Non-Farm Employment Change,2008-02-01 13:30:00,USD,-17.0,65.0,1,-6.399999999999977,False,-28.799999999999955,False,-27.899999999999977,False,-28.799999999999955,False,-37.39999999999998,False,-39.799999999999955,False
Unemployment Rate,2008-02-01 13:30:00,USD,4.9,5.0,1,-6.399999999999977,False,-28.799999999999955,False,-27.899999999999977,False,-28.799999999999955,False,-37.39999999999998,False,-39.799999999999955,False
ISM Manufacturing PMI,2008-02-01 15:00:00,USD,50.7,47.3,-1,-23.600000000000023,True,-18.5,True,-21.800000000000068,True,-17.800000000000068,True,-33.10000000000002,True,-33.0,True
ISM Services PMI,2008-02-05 15:00:00,USD,44.6,52.4,1,-4.199999999999932,False,1.6000000000000227,True,-2.8999999999999773,False,-4.5,False,11.600000000000023,True,15.100000000000023,True
Unemployment Claims,2008-02-07 13:30:00,USD,356.0,340.0,-1,-3.8999999999999773,True,0.0,False,5.300000000000068,False,6.7000000000000455,False,12.399999999999977,False,18.899999999999977,False
Pending Home Sales m/m,2008-02-07 15:00:00,USD,-1.5,-1.0,1,5.399999999999977,True,9.5,True,10.5,True,13.100000000000023,True,20.399999999999977,True,23.700000000000045,True
Core Retail Sales m/m,2008-02-13 13:30:00,USD,0.3,0.2,-1,-1.5,True,1.1000000000000227,False,7.0,False,6.0,False,4.600000000000023,False,8.299999999999955,False
Retail Sales m/m,2008-02-13 13:30:00,USD,0.3,-0.2,-1,-1.5,True,1.1000000000000227,False,7.0,False,6.0,False,4.600000000000023,False,8.299999999999955,False
Trade Balance,2008-02-14 13:30:00,USD,-58.8,-61.8,-1,-2.3999999999999773,True,2.2999999999999545,False,-0.39999999999997726,True,0.6000000000000227,False,4.5,False,-3.5,True
TIC Long-Term Purchases,2008-02-15 14:00:00,USD,56.5,73.0,1,2.1000000000000227,True,-1.1000000000000227,False,-6.7000000000000455,False,-7.5,False,-6.5,False,18.200000000000045,True
Prelim UoM Consumer Sentiment,2008-02-15 14:55:00,USD,69.6,76.0,1,-4.5,False,-11.399999999999977,False,-9.199999999999932,False,-9.199999999999932,False,-9.299999999999955,False,13.600000000000023,True
CPI y/y,2008-02-20 13:30:00,USD,4.3,4.2,-1,-0.8999999999999773,True,1.1000000000000227,False,11.5,False,22.100000000000023,False,23.299999999999955,False,18.700000000000045,False
Core CPI m/m,2008-02-20 13:30:00,USD,0.3,0.2,-1,-0.8999999999999773,True,1.1000000000000227,False,11.5,False,22.100000000000023,False,23.299999999999955,False,18.700000000000045,False
Existing Home Sales,2008-02-25 15:00:00,USD,4.89,4.8,-1,-9.899999999999977,True,-9.5,True,-8.5,True,-7.2999999999999545,True,-3.7999999999999545,True,11.900000000000091,False
PPI m/m,2008-02-26 13:30:00,USD,1.0,0.4,-1,0.7999999999999545,False,6.399999999999977,False,10.600000000000023,False,12.5,False,23.100000000000023,False,29.799999999999955,False
CB Consumer Confidence,2008-02-26 15:00:00,USD,75.0,82.0,1,5.399999999999977,True,7.5,True,11.299999999999955,True,11.899999999999977,True,18.799999999999955,True,29.299999999999955,True
Core Durable Goods Orders m/m,2008-02-27 13:30:00,USD,-1.6,-1.4,1,-2.3999999999999773,False,-5.7000000000000455,False,-1.6000000000000227,False,-3.1000000000000227,False,-1.3999999999999773,False,8.100000000000023,True
New Home Sales,2008-02-27 15:00:00,USD,588.0,600.0,1,1.3999999999999773,True,3.7000000000000455,True,3.1000000000000227,True,4.899999999999977,True,11.399999999999977,True,18.799999999999955,True
Prelim GDP q/q,2008-02-28 13:30:00,USD,0.6,0.7,1,-0.39999999999997726,False,5.2999999999999545,True,5.899999999999977,True,10.799999999999955,True,11.799999999999955,True,25.5,True
ISM Manufacturing PMI,2008-03-03 15:00:00,USD,48.3,48.0,-1,-1.1000000000000227,True,0.0,False,-2.5,True,-1.8999999999999773,True,-3.800000000000068,True,0.6000000000000227,False
ADP Non-Farm Employment Change,2008-03-05 13:15:00,USD,-23.0,10.0,1,8.899999999999977,True,12.399999999999977,True,23.5,True,26.5,True,24.0,True,11.399999999999977,True
ISM Services PMI,2008-03-05 15:00:00,USD,49.3,47.6,-1,11.199999999999932,False,14.600000000000023,False,12.199999999999932,False,17.699999999999932,False,12.199999999999932,False,0.0,False
Pending Home Sales m/m,2008-03-06 15:00:00,USD,0.0,-1.0,-1,-2.900000000000091,True,-12.400000000000091,True,-8.400000000000091,True,-11.600000000000023,True,-10.300000000000068,True,-14.200000000000045,True
Non-Farm Employment Change,2008-03-07 13:30:00,USD,-63.0,25.0,1,-7.899999999999977,False,-5.600000000000023,False,-9.600000000000023,False,-9.0,False,-15.799999999999955,False,-7.7000000000000455,False
Unemployment Rate,2008-03-07 13:30:00,USD,4.8,5.0,1,-7.899999999999977,False,-5.600000000000023,False,-9.600000000000023,False,-9.0,False,-15.799999999999955,False,-7.7000000000000455,False
Trade Balance,2008-03-11 12:30:00,USD,-58.2,-59.5,-1,-7.7999999999999545,True,-13.700000000000045,True,-8.700000000000045,True,-9.600000000000023,True,-3.3999999999999773,True,13.600000000000023,False
Core Retail Sales m/m,2008-03-13 12:30:00,USD,-0.2,0.2,1,0.8999999999999773,True,0.5,True,-2.6000000000000227,False,-1.3000000000000682,False,2.0,True,19.399999999999977,True
